Tabla,Codigo,Nombre,Descripcion,Habilitado,Aplicacion,IsStandardGEL,IsStandardMSPS,Extra_I:Cobertura,Extra_II,Extra_III,Extra_IV,Extra_V,Extra_VI,Extra_VII,Extra_VIII,Extra_IX,Extra_X,ValorRegistro,UsuarioResponsable,Fecha_Actualizacion,IsPublicPrivate
CUPS,446503,GASTROPLASTIA VIA ENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.6.5.03,446503,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,446601,"CIRUGIA ANTIRREFLUJO GASTROESOFAGICO CON RECONSTRUCCION DEL ESFINTER ESOFAGICO, VIA INFERIOR TRANSTORACICA",CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.6.6.01,446601,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,446602,"CIRUGIA ANTIRREFLUJO GASTROESOFAGICO CON RECONSTRUCCION DEL ESFINTER ESOFAGICO INFERIOR, VIA ABDOMINAL",CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.6.6.02,446602,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,446603,REINTERVENCION EN ANTIRREFLUJO GASTROESOFAGICO CON RECONSTRUCCION DEL ESFINTER ESOFAGICO INFERIOR.,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.6.6.03,446603,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,446604,CIRUGIA ANTIRREFLUJO GASTROESOFAGICO MAS RECONSTRUCCION DE ESFINTER POR LAPAROSCOPIA O TORACOSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.6.6.04,446604,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449001,ABLACION DE LESION GASTRICA VIA ENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.0.01,449001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449101,LIGADURA DE VARICES GASTRICAS VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.1.01,449101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449102,LIGADURA DE VARICES GASTRICAS VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.1.02,449102,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449201,MANIPULACION INTRAOPERATORIA DE ESTOMAGO (REDUCCION DE VOLVULO) VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.2.01,449201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449202,MANIPULACION INTRAOPERATORIA DE ESTOMAGO (REDUCCION DE VOLVULO) VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.2.02,449202,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449301,INSERCION DE DISPOSITIVO INTRAGASTRICO RESTRICTIVO POR ENDOSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.3.01,449301,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449302,INSERCION DE DISPOSITIVO PERIGASTRICO RESTRICTIVO (FIJO O AJUSTABLE) VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.3.02,449302,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449303,INSERCION DE DISPOSITIVO PERIGASTRICO RESTRICTIVO (FIJO O AJUSTABLE) POR LAPAROSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.3.03,449303,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449304,REVISION DE DISPOSITIVO PERIGASTRICO RESTRICTIVO (FIJO O AJUSTABLE) VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.3.04,449304,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449305,REVISION DE DISPOSITIVO PERIGASTRICO RESTRICTIVO (FIJO O AJUSTABLE) POR LAPAROSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.3.05,449305,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449306,CONVERSION DE CIRUGIA CON DISPOSITIVO PERIGASTRICO RESTRICTIVO (FIJO O AJUSTABLE) A OTRA CIRUGIA VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.3.06,449306,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449307,CONVERSION DE CIRUGIA CON DISPOSITIVO PERIGASTRICO RESTRICTIVO (FIJO O AJUSTABLE) A OTRA CIRUGIA POR LAPAROSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.3.07,449307,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449401,EXTRACCION DE DISPOSITIVO INTRAGASTRICO RESTRICTIVO POR ENDOSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.4.01,449401,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449402,EXTRACCION DE DISPOSITIVO PERIGASTRICO RESTRICTIVO (FIJO O AJUSTABLE) VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.4.02,449402,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449403,EXTRACCION DE DISPOSITIVO PERIGASTRICO RESTRICTIVO (FIJO O AJUSTABLE) POR LAPAROSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.4.03,449403,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449501,BAIPAS O DERIVACION O PUENTE DUODENAL PARA REFLUJO DUODENOGASTRICO VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.5.01,449501,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449502,BAIPAS O DERIVACION O PUENTE DUODENAL PARA REFLUJO DUODENOGASTRICO VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.5.02,449502,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449601,BAIPAS O DERIVACION O PUENTE GASTRICO VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.6.01,449601,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449602,BAIPAS O DERIVACION O PUENTE GASTRICO POR LAPAROSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.6.02,449602,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449701,DERIVACION BILIOPANCREATICA VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.7.01,449701,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449702,DERIVACION BILIOPANCREATICA POR LAPAROSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.7.02,449702,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449703,DERIVACION BILIOPANCREATICA INTESTINAL VIA ENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.7.03,449703,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449801,REINTERVENCION O REVISION DE CIRUGIA TIPO BAIPAS O DERIVACION O PUENTE GASTRICO VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.8.01,449801,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449802,REINTERVENCION O REVISION DE CIRUGIA TIPO BAIPAS O DERIVACION O PUENTE GASTRICO POR LAPAROSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.8.02,449802,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449803,CONVERSION DE CIRUGIA TIPO BAIPAS O DERIVACION O PUENTE GASTRICO A OTRA CIRUGIA VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.8.03,449803,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449804,CONVERSION DE CIRUGIA TIPO BAIPAS O DERIVACION O PUENTE GASTRICO A OTRA CIRUGIA POR LAPAROSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.8.04,449804,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449805,REVERSION DE BAIPAS O DERIVACION O PUENTE GASTRICO VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.8.05,449805,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449806,REVERSION DE BAIPAS O DERIVACION O PUENTE GASTRICO POR LAPAROSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.8.06,449806,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449901,REINTERVENCION O REVISION DE CIRUGIA TIPO DERIVACION BILIOPANCREATICA VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.9.01,449901,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449902,REINTERVENCION O REVISION DE CIRUGIA TIPO DERIVACION BILIOPANCREATICA POR LAPAROSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.9.02,449902,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449903,CONVERSION DE CIRUGIA TIPO DERIVACION BILIOPANCREATICA A OTRA CIRUGIA VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.9.03,449903,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449904,CONVERSION DE CIRUGIA TIPO DERIVACION BILIOPANCREATICA A OTRA CIRUGIA POR LAPAROSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.9.04,449904,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449905,REVERSION DE DERIVACION BILIOPANCREATICA VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.9.05,449905,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,449906,REVERSION DE DERIVACION BILIOPANCREATICA POR LAPAROSCOPIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,44.9.9.06,449906,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,450001,EXTRACCION DE CUERPO EXTRANO INTESTINAL POR ENTEROTOMIA VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.0.0.01,450001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,450002,EXTRACCION DE CUERPO EXTRANO INTESTINAL POR ENTEROTOMIA VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.0.0.02,450002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,450601,DRENAJE DE COLECCION DE DIVERTICULO VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.0.6.01,450601,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,450602,DRENAJE DE COLECCION DE DIVERTICULO VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.0.6.02,450602,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,451101,ENDOSCOPIA TRANSABDOMINAL DE INTESTINO DELGADO,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.1.1.01,451101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,451201,ENDOSCOPIA DE INTESTINO DELGADO A TRAVES DE ESTOMA ARTIFICIAL,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.1.2.01,451201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,451302,ENTEROSCOPIA O ENDOSCOPIA DE INTESTINO DELGADO DESPUES DE DUODENO,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.1.3.02,451302,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,451303,INSERCION ENDOSCOPICA DE DISPOSTIVO DUODENAL,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.1.3.03,451303,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,451304,ENTEROSCOPIA (INTRAQUIRURGICA) TRANSABDOMINAL VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.1.3.04,451304,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,451305,ENTEROSCOPIA (INTRAQUIRURGICA) TRANSABDOMINAL VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.1.3.05,451305,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,451306,ENTEROSCOPIA O ENDOSCOPIA DE INTESTINO DELGADO DESPUES DE DUODENO CON BIOPSIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.1.3.06,451306,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,451307,CONTROL DE HEMORRAGIA DE INTESTINO DELGADO CON DISPOSITIVO VIA ENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.1.3.07,451307,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,451308,RESECCION O ABLACION DE LESION DE INTESTINO DELGADO VIA ENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.1.3.08,451308,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,451309,DILATACION DE INTESTINO DELGADO VIA ENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.1.3.09,451309,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,451310,MARCACION DE LESION EN INTESTINO DELGADO VIA ENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.1.3.10,451310,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,451311,ENTEROSCOPIA O ENDOSCOPIA DE INTESTINO DELGADO TOTAL,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.1.3.11,451311,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,451501,BIOPSIA DE INTESTINO DELGADO VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.1.5.01,451501,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,451502,BIOPSIA DE INTESTINO DELGADO VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.1.5.02,451502,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,452101,ENDOSCOPIA TRANSABDOMINAL DE INTESTINO GRUESO (INTRAQUIRURGICA) VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.2.1.01,452101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,452102,ENDOSCOPIA TRANSABDOMINAL DE INTESTINO GRUESO (INTRAQUIRURGICA) VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.2.1.02,452102,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,452201,ENDOSCOPIA DEL INTESTINO GRUESO A TRAVES DE ESTOMA ARTIFICIAL,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.2.2.01,452201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,452301,COLONOSCOPIA TOTAL,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.2.3.01,452301,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,452303,COLONOSCOPIA CON MAGNIFICACION O CROMOENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.2.3.03,452303,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,452304,MARCACION DE LESION EN COLON VIA ENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.2.3.04,452304,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,452305,COLONOSCOPIA TOTAL CON O SIN BIOPSIA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.2.3.05,452305,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,452401,SIGMOIDOSCOPIA FLEXIBLE O RIGIDA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.2.4.01,452401,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,452502,BIOPSIA DE INTESTINO GRUESO ESCALONADA VIA ENDOSCOPICA (10 O MAS),CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.2.5.02,452502,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,452601,BIOPSIA DE INTESTINO GRUESO VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.2.6.01,452601,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,452602,BIOPSIA DE INTESTINO GRUESO VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.2.6.02,452602,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,453002,RESECCION O ABLACION DE LESION DE DUODENO VIA ENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.3.0.02,453002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,453101,OTRA ELIMINACION O ESCISION DE LESION DE DUODENO,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.3.1.01,453101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,453304,RESECCION LOCAL DE LESION O TEJIDO DE INTESTINO DELGADO SALVO DUODENO VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.3.3.04,453304,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,453305,RESECCION LOCAL DE LESION O TEJIDO DE INTESTINO DELGADO SALVO DUODENO VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.3.3.05,453305,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,453306,RESECCION INTESTINAL DE DIVERTICULOS VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.3.3.06,453306,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,453307,RESECCION INTESTINAL DE DIVERTICULOS VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.3.3.07,453307,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,454101,RESECCION DE LESION O TEJIDO DE INTESTINO GRUESO VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.4.1.01,454101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,454102,RESECCION DE LESION O TEJIDO DE INTESTINO GRUESO VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.4.1.02,454102,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,454203,CONTROL DE HEMORRAGIA DE COLON O RECTO VIA ENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.4.2.03,454203,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,454205,MUCOSECTOMIA DE COLON O RECTO VIA ENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.4.2.05,454205,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,454206,DISECCION DE LA SUBMUCOSA EN COLON O RECTO VIA ENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.4.2.06,454206,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,454207,RESECCION DE LESION DE INTESTINO GRUESO VIA ENDOSCOPICA (1- 3),CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.4.2.07,454207,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,454208,RESECCION DE LESION DE INTESTINO GRUESO VIA ENDOSCOPICA (4 - 10),CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.4.2.08,454208,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,454209,RESECCION DE LESION DE INTESTINO GRUESO VIA ENDOSCOPICA (11 O MAS),CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.4.2.09,454209,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,454210,ABLACION DE LESION EN INTESTINO GRUESO VIA ENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.4.2.10,454210,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,454301,INSERCION DE DISPOSITIVO EN INTESTINO GRUESO VIA ENDOSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.4.3.01,454301,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,455101,AISLAMIENTO DE SEGMENTO DE INTESTINO DELGADO VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.5.1.01,455101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,455102,AISLAMIENTO DE SEGMENTO DE INTESTINO DELGADO VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.5.1.02,455102,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,455201,AISLAMIENTO DE SEGMENTO DE INTESTINO GRUESO VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.5.2.01,455201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,455202,AISLAMIENTO DE SEGMENTO DE INTESTINO GRUESO VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.5.2.02,455202,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456001,RESECCION SEGMENTARIA DE INTESTINO DELGADO VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.0.01,456001,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456002,RESECCION SEGMENTARIA DE INTESTINO DELGADO VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.0.02,456002,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456101,RESECCION SEGMENTARIA MULTIPLE DE INTESTINO DELGADO VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.1.01,456101,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456102,RESECCION SEGMENTARIA MULTIPLE DE INTESTINO DELGADO VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.1.02,456102,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456201,DUODENECTOMIA VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.2.01,456201,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456202,YEYUNECTOMIA VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.2.02,456202,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456203,ILECTOMIA VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.2.03,456203,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456204,DUODENECTOMIA VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.2.04,456204,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456205,YEYUNECTOMIA VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.2.05,456205,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456206,ILECTOMIA VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.2.06,456206,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456301,RESECCION TOTAL DE INTESTINO DELGADO VIA ABIERTA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.3.01,456301,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456302,RESECCION TOTAL DE INTESTINO DELGADO VIA LAPAROSCOPICA,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.3.02,456302,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456401,RESECCION INTESTINAL CONDUCTO ONFALOMESENTERICO,CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.4.01,456401,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456501,RESECCION INTESTINAL TOTAL (OBTENCION DEORGANO),CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.5.01,456501,,,,,,,NA,,,2025-04-03 11:27:25 AM,
CUPS,456502,RESECCION INTESTINAL PARCIAL (OBTENCION DEORGANO),CapItulo 09 SISTEMA DIGESTIVO,SI,,False,False,SUBCATEGORIA,45.6.5.02,456502,,,,,,,NA,,,2025-04-03 11:27:25 AM,
